secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.01,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.02,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.03,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.04,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.05,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.06,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.07,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.08,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.09,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.1,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.11,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.12,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.13,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.14,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.15,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.16,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.17,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.18,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.19,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.2,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.21,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.22,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.23,,,,,,,,,,,,,,61.0,1.0,12.0,APULL,28,Idle
0.24,-0.162632,0.079923,0.192949,0.181307,-0.176913,-0.967383,0.009885,0.00069,-0.022867,0.991812,0.089187,0.091402,0.0,61.0,1.0,12.0,APULL,28,Idle
0.25,-0.098054,0.091579,0.184028,0.181811,-0.175993,-0.967456,0.012433,0.01129,-0.029279,0.99183,0.088626,0.091747,0.001032,61.0,1.0,12.0,APULL,28,Idle
0.26,-0.045598,0.10317,0.159004,0.182458,-0.175606,-0.967405,0.010368,0.008766,-0.034823,0.991816,0.088346,0.092156,0.001957,61.0,1.0,12.0,APULL,28,Idle
0.27,-0.009853,0.116838,0.14121,0.18326,-0.175612,-0.967252,0.007368,0.010039,-0.030017,0.991775,0.088277,0.092635,0.002757,61.0,1.0,12.0,APULL,28,Idle
0.28,0.004818,0.119412,0.122636,0.184166,-0.175824,-0.967041,0.001869,0.003827,-0.021957,0.99172,0.08832,0.093161,0.003471,61.0,1.0,12.0,APULL,28,Idle
0.29,0.004469,0.122979,0.102066,0.185154,-0.176095,-0.966803,0.004848,0.001413,-0.002572,0.991658,0.088403,0.09372,0.00408,61.0,1.0,12.0,APULL,28,Idle
0.3,-0.015103,0.124615,0.093355,0.186191,-0.176226,-0.96658,-0.002842,-0.00868,0.013943,0.991599,0.08842,0.094296,0.004619,61.0,1.0,12.0,APULL,28,Idle
0.31,-0.032949,0.12153,0.084356,0.18721,-0.17615,-0.966397,-0.008728,-0.028958,0.031186,0.991551,0.088334,0.09486,0.005133,61.0,1.0,12.0,APULL,28,Idle
0.32,-0.043063,0.116495,0.074903,0.188229,-0.175927,-0.96624,-0.01579,-0.036842,0.049675,0.991508,0.088178,0.095418,0.005595,61.0,1.0,12.0,APULL,28,Idle
0.33,-0.057628,0.105874,0.082155,0.189164,-0.175586,-0.966119,-0.02707,-0.034955,0.063867,0.991475,0.087962,0.095932,0.006051,61.0,1.0,12.0,APULL,28,Idle
0.34,-0.074157,0.097562,0.094054,0.190003,-0.175103,-0.966042,-0.029359,-0.034003,0.074883,0.991452,0.087668,0.096401,0.006564,61.0,1.0,12.0,APULL,28,Idle
0.35,-0.091254,0.083911,0.108842,0.190711,-0.174505,-0.966011,-0.03234,-0.032786,0.079384,0.991441,0.087307,0.096809,0.007152,61.0,1.0,12.0,APULL,28,Idle
0.36,-0.113343,0.07703,0.117422,0.191298,-0.173727,-0.966035,-0.03453,-0.032892,0.080339,0.991442,0.086848,0.097159,0.007808,61.0,1.0,12.0,APULL,28,Idle
0.37,-0.121454,0.066952,0.119488,0.19178,-0.172819,-0.966102,-0.036125,-0.03499,0.076378,0.991453,0.08632,0.097455,0.008486,61.0,1.0,12.0,APULL,28,Idle
0.38,-0.122806,0.05766,0.104646,0.192173,-0.17186,-0.966195,-0.034504,-0.032745,0.066308,0.991471,0.085769,0.097703,0.009136,61.0,1.0,12.0,APULL,28,Idle
0.39,-0.126904,0.046323,0.087223,0.192515,-0.170845,-0.966307,-0.029765,-0.036858,0.056487,0.991494,0.085198,0.097917,0.009696,61.0,1.0,12.0,APULL,28,Idle
0.4,-0.120684,0.030844,0.070459,0.183489,-0.215046,-0.959212,-0.021365,0.00243,0.02986,0.989669,0.107434,0.094085,0.012739,61.0,1.0,12.0,APULL,28,Idle
0.41,-0.093812,0.020469,0.065921,0.178441,-0.218224,-0.959446,-0.01917,0.01635,0.01746,0.989716,0.108985,0.091647,0.013615,61.0,1.0,12.0,APULL,28,Idle
0.42,-0.068688,0.013522,0.051655,0.17688,-0.219529,-0.959438,-0.016479,0.022309,0.005779,0.989707,0.109609,0.090924,0.014124,61.0,1.0,12.0,APULL,28,Idle
