secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.01,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.02,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.03,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.04,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.05,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.06,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.07,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.08,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.09,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.1,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.11,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.12,,,,,,,,,,,,,,17.0,1.0,16.0,30DBP,11,Idle
0.13,-0.076772,0.046984,0.07866,0.181325,-0.305935,-0.934625,-0.001058,0.027584,-0.00527,0.983521,0.155531,0.092182,-0.0,17.0,1.0,16.0,30DBP,11,Idle
0.14,-0.058497,0.048768,0.077967,0.181535,-0.305461,-0.93474,-0.001511,0.015041,-0.009749,0.98355,0.155243,0.092356,0.000446,17.0,1.0,16.0,30DBP,11,Idle
0.15,-0.083953,0.045569,0.086057,0.181731,-0.304961,-0.934865,-0.005752,-0.008195,-0.012767,0.983581,0.154939,0.092528,0.000921,17.0,1.0,16.0,30DBP,11,Idle
0.16,-0.139358,0.036306,0.08858,0.181847,-0.304069,-0.935133,-0.011254,-0.02517,-0.012178,0.983649,0.154427,0.09266,0.001436,17.0,1.0,16.0,30DBP,11,Idle
0.17,-0.19364,0.030441,0.091406,0.181888,-0.302657,-0.935583,-0.016498,-0.030198,-0.016443,0.983762,0.15364,0.092754,0.001977,17.0,1.0,16.0,30DBP,11,Idle
0.18,-0.21036,0.022069,0.094652,0.181864,-0.300911,-0.936151,-0.017313,-0.026558,-0.016578,0.983905,0.152676,0.092815,0.002547,17.0,1.0,16.0,30DBP,11,Idle
0.19,-0.209405,0.01714,0.100517,0.181758,-0.299123,-0.936744,-0.018397,-0.014476,-0.017159,0.984054,0.151688,0.092837,0.003151,17.0,1.0,16.0,30DBP,11,Idle
