secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.01,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.02,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.03,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.04,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.05,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.06,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.07,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.08,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.09,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.1,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.11,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.12,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.13,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.14,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.15,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.16,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.17,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.18,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.19,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.2,,,,,,,,,,,,,,11.0,1.0,15.0,SAOCTE,32,Idle
0.21,0.222351,-0.043352,-1.169837,0.218597,0.263376,-0.9396,-0.040024,0.017339,-0.075277,0.984768,-0.133084,0.111752,-0.005647,11.0,1.0,15.0,SAOCTE,32,Idle
0.22,0.160376,-0.078787,-1.120971,0.215167,0.264061,-0.940199,-0.058795,0.016029,-0.065584,0.984871,-0.132788,0.11076,-0.011302,11.0,1.0,15.0,SAOCTE,32,Idle
