secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,,,,,,,,,,,,,,32.0,2.0,10.0,SBLP,1,Idle
0.01,,,,,,,,,,,,,,32.0,2.0,10.0,SBLP,1,Idle
0.02,,,,,,,,,,,,,,32.0,2.0,10.0,SBLP,1,Idle
0.03,,,,,,,,,,,,,,32.0,2.0,10.0,SBLP,1,Idle
0.04,,,,,,,,,,,,,,32.0,2.0,10.0,SBLP,1,Idle
0.05,,,,,,,,,,,,,,32.0,2.0,10.0,SBLP,1,Idle
0.06,,,,,,,,,,,,,,32.0,2.0,10.0,SBLP,1,Idle
0.07,,,,,,,,,,,,,,32.0,2.0,10.0,SBLP,1,Idle
0.08,,,,,,,,,,,,,,32.0,2.0,10.0,SBLP,1,Idle
0.09,0.016051,-0.086236,-0.034443,0.150864,-0.592689,-0.791176,-0.002,0.005103,0.022271,0.946355,0.313167,0.079611,-0.000293,32.0,2.0,10.0,SBLP,1,Idle
0.1,0.011933,-0.096229,-0.021989,0.150315,-0.592741,-0.791241,-0.005723,0.009779,0.026929,0.946372,0.313214,0.079224,-0.00058,32.0,2.0,10.0,SBLP,1,Idle
0.11,0.000198,-0.112647,0.003675,0.149544,-0.592769,-0.791367,-0.008004,0.004238,0.025513,0.946405,0.313235,0.078746,-0.000788,32.0,2.0,10.0,SBLP,1,Idle
0.12,-0.009945,-0.128934,0.026545,0.148493,-0.592748,-0.791581,-0.004907,0.007284,0.02211,0.946461,0.313214,0.078146,-0.000908,32.0,2.0,10.0,SBLP,1,Idle
0.13,-0.030349,-0.149879,0.049116,0.147164,-0.592652,-0.7919,-0.00132,0.021424,0.025344,0.946546,0.313138,0.077425,-0.000945,32.0,2.0,10.0,SBLP,1,Idle
0.14,-0.070421,-0.17585,0.08086,0.145501,-0.592374,-0.792415,-0.003716,0.018232,0.026333,0.946682,0.312939,0.07656,-0.00087,32.0,2.0,10.0,SBLP,1,Idle
0.15,-0.133751,-0.209965,0.110359,0.143409,-0.591723,-0.793283,-0.004096,0.010592,0.021738,0.946911,0.312503,0.075501,-0.000677,32.0,2.0,10.0,SBLP,1,Idle
0.16,-0.17291,-0.231723,0.117369,0.140969,-0.590647,-0.794521,0.001198,0.004466,0.027889,0.947238,0.311806,0.074273,-0.000417,32.0,2.0,10.0,SBLP,1,Idle
