secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.01,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.02,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.03,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.04,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.05,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.06,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.07,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.08,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.09,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.1,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.11,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.12,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.13,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.14,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.15,,,,,,,,,,,,,,63.0,2.0,10.0,APULL,28,Idle
0.16,-0.063978,-0.041064,-0.05329,-0.018159,-0.029065,-0.999413,-0.00093,0.006558,-0.012657,0.999853,0.014532,-0.009084,-0.000242,63.0,2.0,10.0,APULL,28,Idle
0.17,-0.076407,-0.059791,-0.074198,-0.018659,-0.028346,-0.999424,0.002072,-0.003576,-0.013256,0.999856,0.01417,-0.009339,-0.000575,63.0,2.0,10.0,APULL,28,Idle
0.18,-0.062725,-0.068873,-0.080431,-0.019281,-0.02765,-0.999432,0.000375,4.6e-05,-0.013386,0.999857,0.013817,-0.009655,-0.000977,63.0,2.0,10.0,APULL,28,Idle
0.19,-0.031128,-0.061536,-0.080451,-0.019921,-0.027176,-0.999432,0.00425,0.01683,-0.005069,0.999857,0.013576,-0.009981,-0.001388,63.0,2.0,10.0,APULL,28,Idle
0.2,-0.001338,-0.057507,-0.087187,-0.020491,-0.027033,-0.999425,0.003218,0.015299,-0.000575,0.999854,0.0135,-0.010272,-0.001808,63.0,2.0,10.0,APULL,28,Idle
0.21,-0.00079,-0.061979,-0.085058,-0.021069,-0.027049,-0.999412,-0.001362,0.004573,0.003379,0.99985,0.013503,-0.010566,-0.002256,63.0,2.0,10.0,APULL,28,Idle
0.22,-0.007972,-0.042744,-0.062776,-0.021578,-0.027001,-0.999402,0.004015,-0.003501,0.011091,0.999847,0.013474,-0.010826,-0.002631,63.0,2.0,10.0,APULL,28,Idle
